shortfall,local_authority_code,age,n_rooms,n
2.550050251256277,E06000045,Recent,2.0,22885
2.5416749750747742,E06000046,Recent,2.0,6018
2.2952021323856107,E06000047,Recent,2.0,20259
2.492391304347822,E06000049,Recent,2.0,11960
2.3506489616613426,E06000050,Recent,2.0,10016
2.789518380642156,E06000051,Recent,2.0,8596
3.095248659641339,E06000052,Recent,2.0,21636
3.1078313253012055,E06000053,Recent,2.0,166
2.714029789278613,E06000054,Recent,2.0,14569
2.3459313077939252,E06000055,Recent,2.0,7570
2.3350053884589035,E06000056,Recent,2.0,10207
2.6944980889157155,E06000057,Recent,2.0,9942
2.2655726930155065,E06000058,Recent,2.0,22822
2.4112622249388753,E06000059,Recent,2.0,13088
2.0853353658536573,E06000060,Recent,2.0,6560
2.1783772119119544,E06000061,Recent,2.0,2317
1.8842309684101486,E06000062,Recent,2.0,3862
2.411198428290767,E06000063,Recent,2.0,509
2.247123287671233,E06000064,Recent,2.0,730
2.3380620645978465,E06000065,Recent,2.0,1579
2.2665369649805447,E06000066,Recent,2.0,1799
2.294552394170716,E07000004,Recent,2.0,5764
2.345170618854832,E07000005,Recent,2.0,1729
2.1154060509554147,E07000006,Recent,2.0,2512
2.3660701704945732,E07000007,Recent,2.0,7097
2.0420591313448457,E07000008,Recent,2.0,7644
2.6197826086956515,E07000009,Recent,2.0,2300
2.4523266022827035,E07000010,Recent,2.0,3417
2.36657789613848,E07000011,Recent,2.0,6008
2.657598541809068,E07000012,Recent,2.0,4389
2.730129870129868,E07000026,Recent,2.0,1925
2.2764522821576763,E07000027,Recent,2.0,1928
2.681256332320161,E07000028,Recent,2.0,2961
2.794087665647299,E07000029,Recent,2.0,981
3.636217948717948,E07000030,Recent,2.0,1248
2.799924357034797,E07000031,Recent,2.0,2644
2.8553742461865905,E07000032,Recent,2.0,2819
2.4068396226415096,E07000033,Recent,2.0,1272
2.053049843150921,E07000034,Recent,2.0,5738
2.70020725388601,E07000035,Recent,2.0,1930
2.2913677456984543,E07000036,Recent,2.0,3429
2.2270786006360734,E07000037,Recent,2.0,2201
2.4420000000000006,E07000038,Recent,2.0,2400
2.506425339366515,E07000039,Recent,2.0,2210
2.7139418254764265,E07000040,Recent,2.0,4985
2.3196448598130837,E07000041,Recent,2.0,5350
2.7448923499770936,E07000042,Recent,2.0,2183
2.7075603557814465,E07000043,Recent,2.0,3148
3.1748121528912097,E07000044,Recent,2.0,3061
2.638291302110137,E07000045,Recent,2.0,3886
3.2304014167650514,E07000046,Recent,2.0,1694
3.18422442244224,E07000047,Recent,2.0,1515
2.2727083727083746,E07000061,Recent,2.0,5291
2.265437158469945,E07000062,Recent,2.0,4392
2.413012295081965,E07000063,Recent,2.0,3904
2.540000000000002,E07000064,Recent,2.0,3495
2.5847500575904148,E07000065,Recent,2.0,4341
2.354626961255204,E07000066,Recent,2.0,9369
2.760397553516818,E07000067,Recent,2.0,5232
2.209455228553538,E07000068,Recent,2.0,3194
2.6922131147541,E07000069,Recent,2.0,2928
2.287118565105985,E07000070,Recent,2.0,8586
2.3046683313429597,E07000071,Recent,2.0,9211
2.2614737176433213,E07000072,Recent,2.0,6297
2.117303038451196,E07000073,Recent,2.0,7438
2.766709900562039,E07000074,Recent,2.0,2313
2.2153175157013267,E07000075,Recent,2.0,2866
2.9878335291156226,E07000076,Recent,2.0,5959
2.411326575583958,E07000077,Recent,2.0,2269
2.11025311812179,E07000078,Recent,2.0,5452
2.8340237691001717,E07000079,Recent,2.0,2945
3.0654596100278524,E07000080,Recent,2.0,2154
2.2977766463000657,E07000081,Recent,2.0,5892
2.5745311818578287,E07000082,Recent,2.0,4586
2.5848813559322013,E07000083,Recent,2.0,2950
2.2022089947089913,E07000084,Recent,2.0,7560
2.3697565543071164,E07000085,Recent,2.0,4272
2.1548710883684303,E07000086,Recent,2.0,5081
2.3488295165394417,E07000087,Recent,2.0,3930
2.3475911839282184,E07000088,Recent,2.0,5127
2.41032002876663,E07000089,Recent,2.0,2781
2.376334635416668,E07000090,Recent,2.0,6144
2.2934665641814034,E07000091,Recent,2.0,6505
2.1890788224121565,E07000092,Recent,2.0,5265
2.474848688634836,E07000093,Recent,2.0,4461
2.2231629743364762,E07000094,Recent,2.0,4559
2.4179590196866223,E07000095,Recent,2.0,4978
2.2270526925303975,E07000096,Recent,2.0,8635
2.202890295358651,E07000098,Recent,2.0,4740
2.220739834081331,E07000099,Recent,2.0,7353
2.364106081390035,E07000102,Recent,2.0,4374
2.101614951914351,E07000103,Recent,2.0,5511
2.254395862717445,E07000105,Recent,2.0,4254
2.2276677209921756,E07000106,Recent,2.0,6007
2.006687054026505,E07000107,Recent,2.0,4905
2.3505900349650424,E07000108,Recent,2.0,4576
2.116065705128207,E07000109,Recent,2.0,4992
2.1235514933899164,E07000110,Recent,2.0,6127
2.8098528638991063,E07000111,Recent,2.0,3806
2.3256271186440673,E07000112,Recent,2.0,4425
2.3936538461538475,E07000113,Recent,2.0,5200
2.0688424049939775,E07000114,Recent,2.0,9131
2.2356237679526867,E07000115,Recent,2.0,3551
2.4099528099528102,E07000116,Recent,2.0,4662
2.1516992481202997,E07000117,Recent,2.0,3325
2.281133720930232,E07000118,Recent,2.0,3440
3.074196597353497,E07000119,Recent,2.0,3174
2.079440724694764,E07000120,Recent,2.0,2539
2.7129024269440305,E07000121,Recent,2.0,4038
2.164844267726974,E07000122,Recent,2.0,3018
2.065981231024011,E07000123,Recent,2.0,7246
2.268306527909174,E07000124,Recent,2.0,1057
2.148489010989009,E07000125,Recent,2.0,2912
2.3879999999999963,E07000126,Recent,2.0,2675
2.3747113676731773,E07000127,Recent,2.0,4504
2.833141993957704,E07000128,Recent,2.0,3310
2.515677321156776,E07000129,Recent,2.0,1971
2.32376538007753,E07000130,Recent,2.0,5933
2.3426364572605567,E07000131,Recent,2.0,1942
2.5150811209439534,E07000132,Recent,2.0,2712
2.841977800201817,E07000133,Recent,2.0,991
2.716564858066833,E07000134,Recent,2.0,2783
2.5016733067729096,E07000135,Recent,2.0,1255
2.627385444743934,E07000136,Recent,2.0,1855
3.116356275303644,E07000137,Recent,2.0,3705
2.1097097515138836,E07000138,Recent,2.0,4789
3.1464206642066417,E07000139,Recent,2.0,1355
2.916455026455025,E07000140,Recent,2.0,1890
2.669284876905041,E07000141,Recent,2.0,3412
2.501404056162246,E07000142,Recent,2.0,1923
2.719310823311742,E07000143,Recent,2.0,4324
2.883496554225607,E07000144,Recent,2.0,2757
2.5939898041320046,E07000145,Recent,2.0,3727
3.0931592765460887,E07000146,Recent,2.0,6856
2.9745947539051016,E07000147,Recent,2.0,3393
2.1854357099329693,E07000148,Recent,2.0,9846
2.6784788732394356,E07000149,Recent,2.0,3550
2.4591946308724824,E07000150,Recent,2.0,1490
2.707647058823529,E07000151,Recent,2.0,1530
2.6970070422535204,E07000152,Recent,2.0,1704
2.31706026058632,E07000153,Recent,2.0,2456
2.229857819905214,E07000154,Recent,2.0,9073
2.766365688487585,E07000155,Recent,2.0,1329
2.144553004396677,E07000156,Recent,2.0,2047
2.789975144987573,E07000163,Recent,2.0,1207
2.8936754607878545,E07000164,Recent,2.0,2767
2.5333715859536365,E07000165,Recent,2.0,4357
3.128205128205127,E07000166,Recent,2.0,897
3.280752405949257,E07000167,Recent,2.0,1143
2.5499117127722197,E07000168,Recent,2.0,3398
2.7858989424206806,E07000169,Recent,2.0,1702
2.2902544407105134,E07000170,Recent,2.0,4166
2.223119777158774,E07000171,Recent,2.0,3949
2.430850750662351,E07000172,Recent,2.0,3397
2.353241734650062,E07000173,Recent,2.0,4658
2.334561245882002,E07000174,Recent,2.0,3339
2.4026723853513663,E07000175,Recent,2.0,3031
2.3913910505836578,E07000176,Recent,2.0,2056
2.5498797664032957,E07000177,Recent,2.0,5822
2.106651987484064,E07000178,Recent,2.0,8629
2.663071725571726,E07000179,Recent,2.0,3848
2.4031810035842294,E07000180,Recent,2.0,4464
2.480254350736279,E07000181,Recent,2.0,2988
2.4947310647639944,E07000187,Recent,2.0,3644
2.5923168857777013,E07000188,Recent,2.0,5857
2.646615316249443,E07000189,Recent,2.0,6751
2.5037893384714205,E07000192,Recent,2.0,4671
2.5105215212935534,E07000193,Recent,2.0,4391
2.773007367716007,E07000194,Recent,2.0,2986
2.3877272727272727,E07000195,Recent,2.0,4180
2.5189421338155498,E07000196,Recent,2.0,2212
2.549677002583977,E07000197,Recent,2.0,4644
2.832748794388425,E07000198,Recent,2.0,2281
2.697232410803599,E07000199,Recent,2.0,2999
2.623729525409489,E07000200,Recent,2.0,2381
2.2127774841437677,E07000202,Recent,2.0,7568
2.772872133696074,E07000203,Recent,2.0,2573
2.198969603297266,E07000207,Recent,2.0,5823
2.179745989304815,E07000208,Recent,2.0,2992
2.3220878941349454,E07000209,Recent,2.0,6121
2.461338582677168,E07000210,Recent,2.0,3810
2.150849194729141,E07000211,Recent,2.0,6830
2.272483498349832,E07000212,Recent,2.0,4848
2.204512804497192,E07000213,Recent,2.0,6404
2.2290342113230404,E07000214,Recent,2.0,3303
2.296623202942159,E07000215,Recent,2.0,2991
2.3585680498817427,E07000216,Recent,2.0,4651
2.2464692482915702,E07000217,Recent,2.0,6146
2.8355251544571956,E07000218,Recent,2.0,2266
2.724216161101191,E07000219,Recent,2.0,3923
2.4538234425745484,E07000220,Recent,2.0,3387
2.464224299065421,E07000221,Recent,2.0,5350
2.5015221919564175,E07000222,Recent,2.0,6241
2.812935997290891,E07000223,Recent,2.0,2953
2.5398013750954918,E07000224,Recent,2.0,7854
2.69170140204623,E07000225,Recent,2.0,5278
2.242829727843686,E07000226,Recent,2.0,5732
2.690970873786402,E07000227,Recent,2.0,6180
2.311145404663924,E07000228,Recent,2.0,5832
2.7686777920410797,E07000229,Recent,2.0,6232
2.483920539730134,E07000234,Recent,2.0,2668
2.5290840016884792,E07000235,Recent,2.0,2369
2.3935541629364376,E07000236,Recent,2.0,4468
2.2264529832013915,E07000237,Recent,2.0,5179
2.62871818818585,E07000238,Recent,2.0,4283
2.5051798174986555,E07000239,Recent,2.0,3726
2.2141871053018076,E07000240,Recent,2.0,6809
2.0154011579818016,E07000241,Recent,2.0,6045
2.3762291092000662,E07000242,Recent,2.0,6163
2.189467495380477,E07000243,Recent,2.0,5953
2.611451503504409,E07000244,Recent,2.0,8846
2.3547019053472664,E07000245,Recent,2.0,6508
2.7477627118644077,E07000246,Recent,2.0,5900
2.356380303399044,E08000001,Recent,2.0,12327
2.4362952204911528,E08000002,Recent,2.0,7574
2.108842159324347,E08000003,Recent,2.0,35048
2.1186869818507703,E08000004,Recent,2.0,8926
2.0883029073698487,E08000005,Recent,2.0,10353
2.034404842665547,E08000006,Recent,2.0,19163
2.3571814707801204,E08000007,Recent,2.0,10729
2.0917763456476384,E08000008,Recent,2.0,11017
2.2205885570506507,E08000009,Recent,2.0,9141
2.3913749204328436,E08000010,Recent,2.0,9426
2.178163235929178,E08000011,Recent,2.0,6947
2.0193867879821825,E08000012,Recent,2.0,21102
2.0004552567932845,E08000013,Recent,2.0,7029
2.3047123066032933,E08000014,Recent,2.0,9889
2.3036091549295743,E08000015,Recent,2.0,11360
2.2469514782854745,E08000016,Recent,2.0,7069
2.460751633986932,E08000017,Recent,2.0,9180
2.2234873129473014,E08000018,Recent,2.0,7685
2.0597537950305886,E08000019,Recent,2.0,26482
2.370737174165704,E08000021,Recent,2.0,12046
2.380209914011126,E08000022,Recent,2.0,7908
2.190473684210527,E08000023,Recent,2.0,7600
2.3481960741309376,E08000024,Recent,2.0,18238
2.560643874012261,E08000025,Recent,2.0,63149
2.5764794056308706,E08000026,Recent,2.0,15344
2.599896429876937,E08000027,Recent,2.0,16414
2.3918206965924806,E08000028,Recent,2.0,15906
2.7557300613496905,E08000029,Recent,2.0,8150
2.4870504216141804,E08000030,Recent,2.0,11622
2.5007170393215126,E08000031,Recent,2.0,12970
2.3891843740494485,E08000032,Recent,2.0,23013
2.3690790080206505,E08000033,Recent,2.0,10847
2.212010276172126,E08000034,Recent,2.0,15570
2.487627255448232,E08000035,Recent,2.0,38407
2.3845276613801483,E08000036,Recent,2.0,18853
2.3343118805670575,E08000037,Recent,2.0,7971
2.2044275491949925,E09000001,Recent,2.0,2236
2.3504054669703867,E09000002,Recent,2.0,10975
2.1690368317253834,E09000003,Recent,2.0,18761
2.2891134485349345,E09000004,Recent,2.0,13310
2.0442191475826954,E09000005,Recent,2.0,12576
2.253087489997328,E09000006,Recent,2.0,14996
2.014319977426635,E09000007,Recent,2.0,14176
2.1577669621646622,E09000008,Recent,2.0,17259
2.0682043135577715,E09000009,Recent,2.0,16367
2.3669567304807098,E09000010,Recent,2.0,16663
1.9374873558567607,E09000011,Recent,2.0,14829
1.8838951718138246,E09000012,Recent,2.0,18392
1.878547374169477,E09000013,Recent,2.0,10987
1.9311548405630556,E09000014,Recent,2.0,13924
2.201228450500669,E09000015,Recent,2.0,9687
2.331997242466021,E09000016,Recent,2.0,10154
2.2669973818382245,E09000017,Recent,2.0,14514
2.0208893643031764,E09000018,Recent,2.0,13088
1.8472708860759426,E09000019,Recent,2.0,19750
2.097640449438203,E09000020,Recent,2.0,8010
2.3299922375315325,E09000021,Recent,2.0,10306
1.9845300082214323,E09000022,Recent,2.0,21894
2.0160128327798703,E09000023,Recent,2.0,17767
2.2243691547556,E09000024,Recent,2.0,11334
1.847005024558226,E09000025,Recent,2.0,17713
2.1412472736085295,E09000026,Recent,2.0,12379
2.12713815789474,E09000027,Recent,2.0,9120
2.019479099157484,E09000028,Recent,2.0,24688
2.394303644701906,E09000029,Recent,2.0,12429
1.7911054033485572,E09000030,Recent,2.0,31536
2.0312252362084715,E09000031,Recent,2.0,13124
1.8935765983112092,E09000032,Recent,2.0,19896
2.0479104318084667,E09000033,Recent,2.0,18712
2.7511764705882356,W06000001,Recent,2.0,2040
3.3702590194264617,W06000002,Recent,2.0,2162
2.6150158189340464,W06000003,Recent,2.0,4109
2.9740021969974375,W06000004,Recent,2.0,2731
2.161385328606493,W06000005,Recent,2.0,3667
2.2901493256262033,W06000006,Recent,2.0,4152
3.288065099457506,W06000008,Recent,2.0,1659
3.029719051799823,W06000009,Recent,2.0,2278
2.9288115246098454,W06000010,Recent,2.0,2499
2.0029430260344627,W06000011,Recent,2.0,7951
2.09107476635514,W06000012,Recent,2.0,4280
1.9057503506311368,W06000013,Recent,2.0,2852
2.039291689905189,W06000014,Recent,2.0,3586
1.904137818241288,W06000015,Recent,2.0,18343
1.9593636557762135,W06000016,Recent,2.0,4683
2.020613373554548,W06000018,Recent,2.0,3978
1.9501889644746802,W06000019,Recent,2.0,1323
1.9741357557406023,W06000020,Recent,2.0,3963
2.011511546536037,W06000021,Recent,2.0,2858
2.051013065707255,W06000022,Recent,2.0,5281
2.949585635359116,W06000023,Recent,2.0,2896
2.250593990216632,W06000024,Recent,2.0,1431
2.77239978331527,E06000001,Recent,3.0,7384
2.6404014766958936,E06000002,Recent,3.0,8668
3.0570474281897133,E06000003,Recent,3.0,7485
2.7452981556529683,E06000004,Recent,3.0,12091
2.9183177898997013,E06000005,Recent,3.0,5683
2.611520803443329,E06000006,Recent,3.0,6970
2.4500222044586497,E06000007,Recent,3.0,11259
2.8901555289694074,E06000008,Recent,3.0,5851
3.3132227543511266,E06000009,Recent,3.0,8561
2.86382576652336,E06000010,Recent,3.0,21167
3.0588169924736106,E06000011,Recent,3.0,19797
3.0005455372026084,E06000012,Recent,3.0,6599
2.809564382575306,E06000013,Recent,3.0,8333
2.756623338688482,E06000014,Recent,3.0,13694
2.8269661610268386,E06000015,Recent,3.0,17140
2.795562599049135,E06000016,Recent,3.0,17037
3.197353131052291,E06000017,Recent,3.0,1549
2.679757947032237,E06000018,Recent,3.0,26771
3.1195967896044343,E06000019,Recent,3.0,10466
2.629859451190359,E06000020,Recent,3.0,10459
3.0324177519906117,E06000021,Recent,3.0,16201
2.8386920384951932,E06000022,Recent,3.0,9144
2.5205907235075533,E06000023,Recent,3.0,27187
2.5118423739195577,E06000024,Recent,3.0,14693
2.7857267351385016,E06000025,Recent,3.0,16065
2.5049760160244605,E06000026,Recent,3.0,18971
2.9730346420323315,E06000027,Recent,3.0,10825
2.517577951355816,E06000030,Recent,3.0,15747
2.5811763823242497,E06000031,Recent,3.0,13329
2.7856106739650968,E06000032,Recent,3.0,14615
3.2456023311095916,E06000033,Recent,3.0,13041
2.821993385447988,E06000034,Recent,3.0,13304
2.5850599714125906,E06000035,Recent,3.0,16091
2.599988801791714,E06000036,Recent,3.0,8930
2.9932308269266854,E06000037,Recent,3.0,10666
2.599762367682005,E06000038,Recent,3.0,13887
2.642471721186182,E06000039,Recent,3.0,13084
2.821174574393067,E06000040,Recent,3.0,9927
2.6606922398589044,E06000041,Recent,3.0,9072
2.520179393479186,E06000042,Recent,3.0,21071
2.875201090061967,E06000043,Recent,3.0,22751
2.437518583592376,E06000044,Recent,3.0,14798
2.752632011844058,E06000045,Recent,3.0,24316
2.792833719907219,E06000046,Recent,3.0,12503
2.988278588551956,E06000047,Recent,3.0,47554
2.90548683467638,E06000049,Recent,3.0,19483
2.655264322052646,E06000050,Recent,3.0,18084
3.0615175671685866,E06000051,Recent,3.0,16935
3.3628285862845817,E06000052,Recent,3.0,34618
4.494736842105262,E06000053,Recent,3.0,152
3.0540039906884004,E06000054,Recent,3.0,30070
2.634798000832985,E06000055,Recent,3.0,9604
2.6955981263511877,E06000056,Recent,3.0,16652
3.267036909618122,E06000057,Recent,3.0,20347
2.810394225182135,E06000058,Recent,3.0,44746
2.927450235526515,E06000059,Recent,3.0,26324
2.4930038321705825,E06000060,Recent,3.0,10177
2.437940183309212,E06000061,Recent,3.0,4146
2.4446109231512816,E06000062,Recent,3.0,6207
2.728258064516131,E06000063,Recent,3.0,1550
2.6983929875821797,E06000064,Recent,3.0,1369
2.7605693717277484,E06000065,Recent,3.0,3056
2.4868357487922705,E06000066,Recent,3.0,3312
2.739254947613506,E07000004,Recent,3.0,8590
3.0106938775510206,E07000005,Recent,3.0,3675
2.908241291418859,E07000006,Recent,3.0,3531
2.952639891696754,E07000007,Recent,3.0,8864
2.5478582137502688,E07000008,Recent,3.0,9338
3.1278417818740407,E07000009,Recent,3.0,5208
2.93769329896907,E07000010,Recent,3.0,6208
2.7466527612236766,E07000011,Recent,3.0,10068
2.8592530547891193,E07000012,Recent,3.0,10148
3.1772667045239427,E07000026,Recent,3.0,5283
3.26746031746032,E07000027,Recent,3.0,1890
3.018036843552377,E07000028,Recent,3.0,7274
3.153939573459717,E07000029,Recent,3.0,3376
3.892587539790812,E07000030,Recent,3.0,2199
3.3279301745635923,E07000031,Recent,3.0,5614
3.0441442848219893,E07000032,Recent,3.0,6404
2.8371478873239435,E07000033,Recent,3.0,4544
2.752287793047691,E07000034,Recent,3.0,6185
3.1358393408856853,E07000035,Recent,3.0,2913
2.7760347470618276,E07000036,Recent,3.0,5871
2.727520235467256,E07000037,Recent,3.0,2718
3.072392515923569,E07000038,Recent,3.0,5024
2.7132790301193417,E07000039,Recent,3.0,5279
3.0749445889948874,E07000040,Recent,3.0,10377
2.4442054129077055,E07000041,Recent,3.0,8646
2.965835596149097,E07000042,Recent,3.0,4051
3.046870771312583,E07000043,Recent,3.0,5912
3.449504580295377,E07000044,Recent,3.0,5349
2.9872051377053213,E07000045,Recent,3.0,8097
3.1924304507224495,E07000046,Recent,3.0,4637
3.32353896103896,E07000047,Recent,3.0,2464
2.727757834481417,E07000061,Recent,3.0,10307
2.6813683248465847,E07000062,Recent,3.0,7659
2.9658517034068215,E07000063,Recent,3.0,7485
3.210103329506319,E07000064,Recent,3.0,6968
3.1764173948384484,E07000065,Recent,3.0,9842
2.918586989874191,E07000066,Recent,3.0,13036
2.8427098117135037,E07000067,Recent,3.0,10569
2.8610333863275064,E07000068,Recent,3.0,6290
3.4526169447170427,E07000069,Recent,3.0,6114
2.7343240420917287,E07000070,Recent,3.0,12449
2.5971632047477744,E07000071,Recent,3.0,16850
2.940221274634092,E07000072,Recent,3.0,8677
2.833698286669451,E07000073,Recent,3.0,11965
3.31915769474351,E07000074,Recent,3.0,3158
3.175169204737734,E07000075,Recent,3.0,4728
3.365497314569308,E07000076,Recent,3.0,14709
2.8524623115577925,E07000077,Recent,3.0,3980
2.610368943847556,E07000078,Recent,3.0,9866
3.3148024112525127,E07000079,Recent,3.0,4479
3.2491876310272567,E07000080,Recent,3.0,3816
2.480152908358299,E07000081,Recent,3.0,9679
2.8837149719775814,E07000082,Recent,3.0,6245
2.6896172792724538,E07000083,Recent,3.0,5278
2.5229955541928546,E07000084,Recent,3.0,13046
2.8519562970618666,E07000085,Recent,3.0,6773
2.459984307571598,E07000086,Recent,3.0,10196
2.712613937077329,E07000087,Recent,3.0,6802
2.855382064391323,E07000088,Recent,3.0,7237
2.6856750320571536,E07000089,Recent,3.0,5459
2.8962000858737693,E07000090,Recent,3.0,9316
2.9298195476443176,E07000091,Recent,3.0,12247
2.576130783148102,E07000092,Recent,3.0,7738
2.8404832888749447,E07000093,Recent,3.0,6373
2.613876299653424,E07000094,Recent,3.0,7502
2.753409233078948,E07000095,Recent,3.0,7993
2.747084389713878,E07000096,Recent,3.0,11044
2.8122973657548185,E07000098,Recent,3.0,7896
2.602482893450639,E07000099,Recent,3.0,10230
2.820411953401994,E07000102,Recent,3.0,5923
2.458530219780225,E07000103,Recent,3.0,7280
2.646078541690109,E07000105,Recent,3.0,8887
2.7936256702992512,E07000106,Recent,3.0,11562
2.445366898768078,E07000107,Recent,3.0,7468
2.7383817154866708,E07000108,Recent,3.0,7613
2.5590092542188283,E07000109,Recent,3.0,5511
2.523362054950421,E07000110,Recent,3.0,12302
2.996594173163727,E07000111,Recent,3.0,4874
2.9359717486604975,E07000112,Recent,3.0,8212
2.7150758140691065,E07000113,Recent,3.0,8046
2.8179919495708976,E07000114,Recent,3.0,13167
2.711145996860282,E07000115,Recent,3.0,5733
2.950165224232888,E07000116,Recent,3.0,6355
2.936417381022759,E07000117,Recent,3.0,3383
2.8589670952277157,E07000118,Recent,3.0,4589
3.3342960979342,E07000119,Recent,3.0,5228
2.9987499999999994,E07000120,Recent,3.0,2720
2.9063760415408764,E07000121,Recent,3.0,8281
2.948092243186583,E07000122,Recent,3.0,2385
2.698899974418012,E07000123,Recent,3.0,7818
3.0834939759036164,E07000124,Recent,3.0,1660
3.060744500846029,E07000125,Recent,3.0,2955
2.7863278171788814,E07000126,Recent,3.0,5076
3.1486523172387053,E07000127,Recent,3.0,5157
3.346069103655482,E07000128,Recent,3.0,5991
2.9966692486444595,E07000129,Recent,3.0,3873
2.7536622703721205,E07000130,Recent,3.0,8492
2.943160750621747,E07000131,Recent,3.0,4423
2.88231302339012,E07000132,Recent,3.0,6926
3.153496168582375,E07000133,Recent,3.0,2088
3.082588540700906,E07000134,Recent,3.0,5393
3.0692687442147495,E07000135,Recent,3.0,3241
2.93126567844926,E07000136,Recent,3.0,4385
3.4430471093813337,E07000137,Recent,3.0,12333
2.654174045029092,E07000138,Recent,3.0,7906
3.1216676540284394,E07000139,Recent,3.0,6752
3.205531914893615,E07000140,Recent,3.0,5170
3.045740795577934,E07000141,Recent,3.0,10131
2.9876241265171037,E07000142,Recent,3.0,5438
3.3122774236095878,E07000143,Recent,3.0,9098
3.1969393939393966,E07000144,Recent,3.0,6600
3.0653573629081934,E07000145,Recent,3.0,6492
3.648863997457893,E07000146,Recent,3.0,12588
3.525986921772827,E07000147,Recent,3.0,8258
2.379905976209132,E07000148,Recent,3.0,14039
3.094801859099809,E07000149,Recent,3.0,8176
2.90746021220159,E07000150,Recent,3.0,3016
3.015489957395008,E07000151,Recent,3.0,3286
2.957551937113978,E07000152,Recent,3.0,3562
2.788453344695354,E07000153,Recent,3.0,4694
2.6455736932977585,E07000154,Recent,3.0,12742
2.975295857988166,E07000155,Recent,3.0,3380
2.6543506493506506,E07000156,Recent,3.0,3080
3.302090956612651,E07000163,Recent,3.0,1913
3.3661451814768464,E07000164,Recent,3.0,4794
3.202936921296304,E07000165,Recent,3.0,6912
3.563292181069957,E07000166,Recent,3.0,2430
3.716258351893096,E07000167,Recent,3.0,2245
3.2272686500224244,E07000168,Recent,3.0,6689
3.018639734083354,E07000169,Recent,3.0,3911
2.7617499661384293,E07000170,Recent,3.0,7383
2.797633397030717,E07000171,Recent,3.0,6803
3.0222204574332903,E07000172,Recent,3.0,6296
3.006136392935411,E07000173,Recent,3.0,7757
2.897682773486614,E07000174,Recent,3.0,5567
2.7397846245886925,E07000175,Recent,3.0,6686
2.7468558951965045,E07000176,Recent,3.0,6870
2.7171115827097085,E07000177,Recent,3.0,8953
2.519751143092723,E07000178,Recent,3.0,13341
3.046983085079525,E07000179,Recent,3.0,7922
2.7709453489839686,E07000180,Recent,3.0,7923
2.7920408448734086,E07000181,Recent,3.0,7149
2.7343119858041636,E07000187,Recent,3.0,6199
2.887812499999996,E07000188,Recent,3.0,8000
3.0152771130468117,E07000189,Recent,3.0,10447
3.0136722988683897,E07000192,Recent,3.0,6451
2.6615395480226,E07000193,Recent,3.0,7080
2.915261356565032,E07000194,Recent,3.0,6428
3.1187352524775878,E07000195,Recent,3.0,6357
2.9003375663076616,E07000196,Recent,3.0,6221
2.973737083811709,E07000197,Recent,3.0,6968
3.2845633039945783,E07000198,Recent,3.0,4431
2.840139064475346,E07000199,Recent,3.0,4746
3.004750593824234,E07000200,Recent,3.0,5473
2.5315665949540413,E07000202,Recent,3.0,10226
3.048784223626273,E07000203,Recent,3.0,5223
2.823306233062333,E07000207,Recent,3.0,10332
2.7681646593564575,E07000208,Recent,3.0,5563
2.838327104858211,E07000209,Recent,3.0,9098
2.92553935860058,E07000210,Recent,3.0,5145
2.6398785748522173,E07000211,Recent,3.0,12518
2.838538205980069,E07000212,Recent,3.0,6321
2.8442083851282622,E07000213,Recent,3.0,8849
2.6128054381774732,E07000214,Recent,3.0,5443
2.9252032520325195,E07000215,Recent,3.0,5658
2.9065789473684194,E07000216,Recent,3.0,6612
2.6833525345622116,E07000217,Recent,3.0,8680
3.201012145748989,E07000218,Recent,3.0,3458
2.947869434580714,E07000219,Recent,3.0,7322
2.9030417651694242,E07000220,Recent,3.0,6345
3.1141363481808857,E07000221,Recent,3.0,11764
2.9181437777219816,E07000222,Recent,3.0,11949
3.0857142857142845,E07000223,Recent,3.0,6076
3.029029777715644,E07000224,Recent,3.0,14306
3.030071194485251,E07000225,Recent,3.0,8849
2.54558634847318,E07000226,Recent,3.0,7794
2.926662277814349,E07000227,Recent,3.0,9114
2.7599456180715327,E07000228,Recent,3.0,9562
3.3428010214103336,E07000229,Recent,3.0,10182
3.0421472105016423,E07000234,Recent,3.0,4266
3.1358703312191647,E07000235,Recent,3.0,4257
2.614192343604111,E07000236,Recent,3.0,4284
2.6594936708860737,E07000237,Recent,3.0,7584
2.9185185185185234,E07000238,Recent,3.0,7101
2.9427159293469414,E07000239,Recent,3.0,6171
2.7200291403593977,E07000240,Recent,3.0,10295
2.4207962472937226,E07000241,Recent,3.0,8314
2.765751098681582,E07000242,Recent,3.0,10012
2.6516794146990335,E07000243,Recent,3.0,6014
3.1107497132060162,E07000244,Recent,3.0,14819
3.1146717579673964,E07000245,Recent,3.0,13618
2.9381976066927895,E07000246,Recent,3.0,9443
2.7824175824175854,E08000001,Recent,3.0,15197
2.870529129793517,E08000002,Recent,3.0,10848
2.4742936327970377,E08000003,Recent,3.0,55566
2.8947105882352973,E08000004,Recent,3.0,10625
2.7820450807777934,E08000005,Recent,3.0,10337
2.4107927272727308,E08000006,Recent,3.0,27500
2.8541012462155773,E08000007,Recent,3.0,14203
2.645755415990398,E08000008,Recent,3.0,14171
2.662222556617263,E08000009,Recent,3.0,13291
2.7619521767570303,E08000010,Recent,3.0,13759
